Date,Open,High,Low,Close,Volume,Adj Close
2012-02-24,0.123,0.128,0.123,0.128,80000,0.115
2012-02-23,0.129,0.129,0.118,0.125,1078000,0.112
2012-02-22,0.128,0.131,0.128,0.129,1579000,0.116
2012-02-21,0.131,0.131,0.126,0.131,727000,0.118
2012-02-20,0.134,0.135,0.128,0.131,13498000,0.118
2012-02-17,0.118,0.132,0.118,0.132,5436000,0.119
2012-02-16,0.119,0.121,0.117,0.12,398000,0.108
2012-02-15,0.123,0.123,0.119,0.122,1253000,0.11
2012-02-14,0.125,0.13,0.12,0.122,1938000,0.11
2012-02-13,0.124,0.125,0.12,0.124,1214000,0.112
2012-02-10,0.118,0.126,0.118,0.122,480000,0.11
2012-02-09,0.118,0.124,0.115,0.12,688000,0.108
2012-02-08,0.115,0.118,0.114,0.116,587000,0.104
2012-02-07,0.115,0.115,0.111,0.114,321000,0.103
2012-02-06,0.111,0.115,0.11,0.114,1230000,0.103
2012-02-03,0.111,0.112,0.111,0.112,159000,0.101
2012-02-02,0.111,0.113,0.109,0.113,515000,0.102
2012-02-01,0.108,0.112,0.105,0.11,472000,0.099
2012-01-31,0.103,0.108,0.10,0.108,726000,0.097
2012-01-30,0.105,0.105,0.10,0.105,434000,0.094
2012-01-27,0.102,0.107,0.102,0.105,391000,0.094
2012-01-26,0.105,0.111,0.10,0.105,940000,0.094
2012-01-25,0.108,0.111,0.105,0.105,399000,0.094
2012-01-24,0.112,0.112,0.112,0.112,000,0.101
2012-01-23,0.112,0.112,0.112,0.112,000,0.101
2012-01-20,0.105,0.112,0.105,0.112,235000,0.101
2012-01-19,0.108,0.112,0.105,0.112,111000,0.101
2012-01-18,0.108,0.112,0.105,0.112,482000,0.101
2012-01-17,0.113,0.117,0.11,0.113,2540000,0.102
2012-01-16,0.117,0.117,0.117,0.117,000,0.105
2012-01-13,0.115,0.121,0.111,0.117,4510000,0.105
2012-01-12,0.115,0.115,0.115,0.115,000,0.103
2012-01-11,0.115,0.115,0.115,0.115,31000,0.103
2012-01-10,0.115,0.12,0.112,0.116,1379000,0.104
2012-01-09,0.112,0.114,0.112,0.113,121000,0.102
2012-01-06,0.111,0.117,0.11,0.113,1444000,0.102
2012-01-05,0.11,0.111,0.11,0.111,505000,0.10
2012-01-04,0.102,0.111,0.102,0.111,191000,0.10
2012-01-03,0.11,0.11,0.11,0.11,000,0.099
2012-01-02,0.11,0.11,0.11,0.11,000,0.099
2011-12-30,0.11,0.11,0.11,0.11,000,0.099
2011-12-29,0.11,0.11,0.11,0.11,000,0.099
2011-12-28,0.105,0.11,0.105,0.11,55000,0.099
2011-12-27,0.099,0.099,0.099,0.099,100000,0.089
2011-12-26,0.099,0.099,0.099,0.099,000,0.089
2011-12-23,0.099,0.099,0.099,0.099,000,0.089
2011-12-22,0.091,0.099,0.091,0.099,58000,0.089
2011-12-21,0.099,0.099,0.099,0.099,000,0.089
2011-12-20,0.093,0.099,0.093,0.099,20000,0.089
2011-12-19,0.099,0.099,0.089,0.099,265000,0.089
2011-12-16,0.093,0.10,0.092,0.10,77000,0.09
2011-12-15,0.095,0.095,0.095,0.095,20000,0.085
2011-12-14,0.112,0.112,0.092,0.10,1550000,0.09
2011-12-13,0.115,0.115,0.115,0.115,000,0.103
2011-12-12,0.116,0.117,0.115,0.115,210000,0.103
2011-12-09,0.118,0.118,0.117,0.117,20000,0.105
2011-12-08,0.116,0.118,0.116,0.118,155000,0.106
2011-12-07,0.116,0.117,0.116,0.116,186000,0.104
2011-12-06,0.116,0.116,0.115,0.116,65000,0.104
2011-12-05,0.115,0.116,0.115,0.116,139000,0.104
2011-12-02,0.115,0.115,0.115,0.115,10000,0.103
2011-12-01,0.115,0.119,0.111,0.116,160000,0.104
2011-11-30,0.115,0.119,0.11,0.11,154000,0.099
2011-11-29,0.115,0.119,0.115,0.118,93000,0.106
2011-11-28,0.121,0.121,0.116,0.12,245000,0.108
2011-11-25,0.117,0.12,0.113,0.12,151000,0.108
2011-11-24,0.117,0.121,0.117,0.121,185000,0.109
2011-11-23,0.118,0.122,0.117,0.121,253000,0.109
2011-11-22,0.121,0.122,0.117,0.122,265000,0.11
2011-11-21,0.123,0.127,0.119,0.123,344000,0.111
2011-11-18,0.124,0.124,0.124,0.124,000,0.112
2011-11-17,0.118,0.124,0.118,0.124,159000,0.112
2011-11-15,0.121,0.125,0.12,0.125,110000,0.112
2011-11-14,0.129,0.129,0.118,0.124,186000,0.112
2011-11-11,0.119,0.125,0.117,0.125,99000,0.112
2011-11-10,0.12,0.127,0.116,0.125,187000,0.112
2011-11-08,0.129,0.129,0.124,0.125,727000,0.112
2011-11-04,0.126,0.13,0.124,0.129,847000,0.116
2011-11-03,0.128,0.131,0.125,0.131,1274000,0.118
2011-11-02,0.121,0.134,0.118,0.134,649000,0.121
